jpg_link;AUTHOR;TITLE;TECHNIQUE;LOCATION;TYPE;SCHOOL;TIMEFRAME;CSS2_1;CSS2_2;CSS2_3;CSS2_4;CSS2_5;CSS2_6;CSS2_7;CSS2_8;CSS2_9;CSS3_1;CSS3_2;CSS3_3;CSS3_4;CSS3_5;CSS3_6;CSS3_7;CSS3_8;CSS3_9;ESA_1;ESA_2;ESA_3;ESA_4;ESA_5;ESA_6;ESA_7;ESA_8;ESA_9
http://www.wga.hu/art/p/procacci/giulio/mysticma.jpg;PROCACCINI, Giulio Cesare;The Mystic Marriage of St Catherine;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1601-1650;brown;black;black;black;gray;green;black;brown;brown;sienna;black;black;black;darkslategray;darkolivegreen;black;saddlebrown;rosybrown;#926341;#070606;#241615;#100b0b;#38211b;#522f23;#18100f;#70432d;#bd9873
http://www.wga.hu/art/a/appiani/olympus.jpg;APPIANI, Andrea;The Olympus;Oil on canvas;Pinacoteca di Brera, Milan;mythological;Italian;1801-1850;gray;gray;brown;black;green;brown;green;gray;green;darkslategray;dimgrey;sienna;black;darkolivegreen;saddlebrown;darkolivegreen;grey;darkolivegreen;#342420;#705b50;#885d45;#060404;#533128;#85372b;#654535;#a4856a;#564641
http://www.wga.hu/art/l/lega/pergola.jpg;LEGA, Silvestro;The Pergola;Oil on canvas;Pinacoteca di Brera, Milan;landscape;Italian;1851-1900;black;white;gray;brown;green;brown;brown;green;brown;black;whitesmoke;darkslategray;saddlebrown;darkolivegreen;burlywood;saddlebrown;darkolivegreen;sienna;#281a0b;#faf7f2;#412612;#5c3a1b;#46331b;#dab679;#79572e;#5d4929;#9e7642
http://www.wga.hu/art/c/carpacci/2/061virgi.jpg;CARPACCIO, Vittore;The Presentation of the Virgin;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;brown;brown;brown;gray;brown;black;brown;green;gray;tan;rosybrown;saddlebrown;dimgrey;rosybrown;black;sienna;darkolivegreen;grey;#cdbb9e;#b59875;#774034;#785947;#a19b8f;#30201d;#955a46;#56372e;#98795f
http://www.wga.hu/art/f/ferrari/gaudenzi/fresco1.jpg;FERRARI, Gaudenzio;The Procession of the Magi;Detached fresco transferred to canvas;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;brown;green;brown;green;gray;gray;brown;brown;black;sienna;darkolivegreen;sienna;darkolivegreen;lightgray;darkslategray;tan;rosybrown;black;#8d5c39;#514436;#9e714d;#6d513c;#e1cdbe;#402e24;#ceb49e;#b29176;#231917
http://www.wga.hu/art/c/carracci/annibale/2/samarita.jpg;CARRACCI, Annibale;The Samaritan Woman at the Well;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1551-1600;green;black;yellow;black;black;gray;gray;gray;brown;darkolivegreen;black;darkkhaki;black;black;darkslategray;darkslategray;darkslategray;sienna;#604231;#1f1514;#be9569;#2f1e1a;#0e0a0a;#362722;#4c2d23;#43342a;#895e41
http://www.wga.hu/art/s/signorel/various/1scourgi.jpg;SIGNORELLI, Luca;The Scourging of Christ;Tempera on roundheaded panel;Pinacoteca di Brera, Milan;religious;Italian;1451-1500;green;gray;brown;brown;brown;yellow;black;brown;brown;darkolivegreen;silver;sienna;sienna;sienna;darkkhaki;black;saddlebrown;peru;#5b3f2c;#c2c0c2;#7d5f40;#955a35;#9e7043;#d0a165;#2b1c13;#78452a;#ae824f
http://www.wga.hu/art/o/oggiono/archange.jpg;OGGIONO, Marco d';The Three Archangels;Oil on panel;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;brown;brown;gray;gray;gray;gray;gray;brown;black;rosybrown;saddlebrown;darkgray;lightgray;silver;grey;darkslategray;sienna;black;#af9e90;#733829;#b2a9a8;#d3cfd3;#bfb7b6;#948981;#45221b;#916851;#18100f
http://www.wga.hu/art/l/longhi/pietro/1/07toothp.jpg;LONGHI, Pietro;The Tooth Puller;Oil on canvas;Pinacoteca di Brera, Milan;genre;Italian;1701-1750;brown;green;gray;brown;brown;brown;gray;brown;gray;rosybrown;darkolivegreen;dimgrey;sienna;tan;wheat;grey;saddlebrown;darkslategray;#b28a67;#533d30;#7a5b45;#946145;#cba77f;#e8d2ad;#97775b;#724937;#312620
http://www.wga.hu/art/b/bordone/venlover.jpg;BORDONE, Paris;The Venetian Lovers;Oil on canvas;Pinacoteca di Brera, Milan;genre;Italian;1501-1550;brown;brown;black;green;brown;black;white;brown;gray;burlywood;sienna;black;darkolivegreen;burlywood;black;antiquewhite;peru;darkslategray;#e1c6a0;#90633e;#23211a;#65492e;#d8b07d;#0a0a0a;#efe5da;#b88351;#3f3925
http://www.wga.hu/art/m/master/xunk_it/xunk_it2/18chape2.jpg;UNKNOWN MASTER, Italian;The Virgin and Donor;Detached fresco;Pinacoteca di Brera, Milan;religious;Italian;1351-1400;brown;brown;green;brown;gray;gray;brown;brown;brown;bisque;rosybrown;darkolivegreen;sienna;darkslategray;dimgrey;tan;rosybrown;wheat;#ebd9c9;#ac8166;#6d4d41;#8e5f48;#422b25;#906f5e;#d7b89f;#c29c80;#e2cbb8
http://www.wga.hu/art/p/prevital/transfig.jpg;PREVITALI, Andrea;Transfiguration;Oil on panel;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;gray;black;gray;black;gray;gray;black;black;black;darkslategray;black;darkslategray;black;grey;lightgray;black;black;black;#574b4d;#11110d;#423620;#090706;#8b7d81;#cec6c9;#262316;#150f0b;#1a1811
http://www.wga.hu/art/p/preti/tributem.jpg;PRETI, Mattia;Tribute Money;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1651-1700;gray;brown;red;green;gray;green;gray;green;brown;darkslategray;sienna;indianred;darkolivegreen;darkslategray;darkolivegreen;darkslategray;darkolivegreen;wheat;#46342f;#8f634f;#c06852;#643d35;#3b2c29;#513f36;#2c2422;#6a4d41;#e3c9a9
http://www.wga.hu/art/b/beer/triptici.jpg;BEER, Jan de;Triptych;Oil on panel;Pinacoteca di Brera, Milan;religious;Flemish;1501-1550;black;black;black;brown;brown;gray;gray;gray;green;black;black;black;peru;saddlebrown;darkslategray;dimgrey;gainsboro;darkolivegreen;#0c0a06;#211711;#361e15;#b27a48;#75462e;#33261d;#89765b;#e5dfd4;#4d2f21
http://www.wga.hu/art/c/crivelli/carlo/camerino.jpg;CRIVELLI, Carlo;Triptych of Camerino;Tempera on panel;Pinacoteca di Brera, Milan;religious;Italian;1451-1500;brown;brown;brown;black;brown;brown;black;brown;brown;saddlebrown;saddlebrown;sienna;black;sienna;tan;black;saddlebrown;peru;#7e472f;#663324;#915d3c;#3a1b17;#9c714d;#caa679;#1b0e0e;#4f261d;#b48154
http://www.wga.hu/art/b/bellotto/1/bello107.jpg;BELLOTTO, Bernardo;View of Gazzada near Varese;Oil on canvas;Pinacoteca di Brera, Milan;landscape;Italian;1751-1800;gray;green;gray;gray;gray;white;black;purple;gray;dimgrey;darkolivegreen;grey;gainsboro;silver;whitesmoke;black;lavender;lightslategrey;#73584a;#584035;#947358;#d9d4dd;#bab6c5;#f5f0f3;#2d1f1c;#ebe5ea;#8a8ba7
http://www.wga.hu/art/c/canalett/4/canal410.jpg;CANALETTO;View of the Bacino di San Marco (St Mark's Basin);Oil on canvas;Pinacoteca di Brera, Milan;landscape;Italian;1701-1750;gray;gray;gray;brown;gray;gray;gray;brown;gray;darkgray;silver;darkslategray;tan;grey;lightgray;dimgrey;rosybrown;darkgray;#b3bab0;#c0c5b6;#473935;#c5ac89;#9a8d7a;#ccd2c1;#79685a;#ac8a69;#a9aca3
http://www.wga.hu/art/b/bellotto/1/bello106.jpg;BELLOTTO, Bernardo;View of the Villa Cagnola at Gazzada near Varese;Oil on canvas;Pinacoteca di Brera, Milan;landscape;Italian;1751-1800;green;gray;gray;gray;gray;gray;gray;purple;gray;darkolivegreen;dimgrey;darkslategray;grey;lightgray;grey;darkgray;lavender;darkgray;#5e4b45;#7f6959;#322929;#7f7172;#cecbdd;#9b8876;#a7a8c6;#e7e5f1;#a39da7
http://www.wga.hu/art/c/crespi/giuseppe/fairvill.jpg;CRESPI, Giuseppe Maria;Village Fair;Oil on canvas;Pinacoteca di Brera, Milan;genre;Italian;1701-1750;green;gray;brown;green;brown;green;gray;gray;brown;darkolivegreen;darkslategray;rosybrown;darkolivegreen;sienna;darkolivegreen;dimgrey;darkslategray;tan;#5b3434;#332127;#a98168;#633e3d;#9b6a57;#5c4747;#78524c;#4a3034;#cca17b
http://www.wga.hu/art/m/moretto/virgin_c.jpg;MORETTO da Brescia;Virgin and Child;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;green;black;brown;gray;brown;brown;gray;brown;gray;darkolivegreen;black;tan;darkslategray;saddlebrown;peru;dimgrey;sienna;darkslategray;#585042;#150d0d;#c2a88c;#3a342b;#6c412a;#a5754e;#757067;#8a5638;#45251c
http://www.wga.hu/art/c/crivelli/carlo/virgchil.jpg;CRIVELLI, Carlo;Virgin and Child;Tempera on panel;Pinacoteca di Brera, Milan;religious;Italian;1451-1500;brown;brown;brown;black;brown;brown;maroon;brown;black;sienna;peru;tan;black;saddlebrown;saddlebrown;maroon;sienna;black;#a86d3d;#c0935d;#d5b285;#3c1f16;#5c2b1b;#6a3d24;#4c1913;#85512e;#180b09
http://www.wga.hu/art/m/master/xunk_it/xunk_it3/ma_child.jpg;UNKNOWN MASTER, Italian;Virgin and Child Enthroned with the Doctors of the Church;Tempera on panel;Pinacoteca di Brera, Milan;religious;Italian;1451-1500;brown;brown;black;brown;black;green;brown;gray;gray;saddlebrown;saddlebrown;black;sienna;black;darkolivegreen;rosybrown;dimgrey;darkslategray;#562f23;#7b3f2a;#120a0b;#a55334;#2c1915;#5f463c;#b3967a;#86634d;#3e2722
http://www.wga.hu/art/c/campi/antonio/virgin_c.jpg;CAMPI, Antonio;Virgin and Child with Saints;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1551-1600;black;maroon;brown;gray;black;brown;black;green;brown;black;maroon;saddlebrown;darkslategray;black;peru;black;darkolivegreen;sienna;#312014;#432414;#53311b;#3c2f1f;#221911;#bd8b56;#0f0f09;#624224;#855a31
http://www.wga.hu/art/c/cortona/4/09virgin.jpg;CORTONA, Pietro da;Virgin and Child with Saints;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1601-1650;brown;brown;gray;brown;gray;black;black;green;brown;saddlebrown;tan;darkslategray;sienna;darkslategray;black;black;darkolivegreen;peru;#6b3d2e;#d2b393;#4a362a;#815e45;#322421;#0c0a0a;#1e1717;#5f4d3c;#a87d59
http://www.wga.hu/art/b/batoni/virgin_c.jpg;BATONI, Pompeo;Virgin and Child with Saints;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1751-1800;brown;black;black;green;black;gray;black;gray;brown;rosybrown;black;black;darkolivegreen;black;darkslategray;black;darkslategray;sienna;#ac917a;#231614;#030203;#5b3b29;#130c0d;#422a1f;#30211c;#4e505f;#7f5a3e
http://www.wga.hu/art/g/genga/virgin_c.jpg;GENGA, Girolamo;Virgin and Child with Saints;Oil on panel;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;gray;brown;gray;brown;brown;green;black;black;black;silver;sienna;darkslategray;peru;sienna;darkolivegreen;black;black;black;#c4bab0;#913e2b;#422b21;#ae8455;#866240;#603e2b;#0c070a;#191213;#271e1c
http://www.wga.hu/art/c/cariani/virgin_e.jpg;CARIANI, Giovanni;Virgin Enthroned with Angels and Saints;Oil on canvas;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;black;brown;gray;gray;gray;black;gray;brown;black;black;saddlebrown;darkgray;darkslategray;silver;black;dimgrey;sienna;black;#2e1e1b;#623828;#a29f9b;#414449;#cbc6bf;#090809;#5f6c7d;#956f4d;#101013
http://www.wga.hu/art/b/bergogno/virgin_v.jpg;BERGOGNONE, Ambrogio;Virgin of the Veil (Madonna del Velo);Oil on panel;Pinacoteca di Brera, Milan;religious;Italian;1501-1550;black;black;brown;brown;brown;black;brown;brown;brown;black;black;saddlebrown;sienna;peru;black;peru;burlywood;sienna;#3d1f17;#211210;#662f1f;#874f30;#cb9357;#10090a;#be7841;#deb887;#9c7146
http://www.wga.hu/art/b/bartolom/veneto/playlute.jpg;BARTOLOMEO VENETO;Woman Playing a Lute;Oil on panel;Pinacoteca di Brera, Milan;genre;Italian;1501-1550;gray;brown;brown;black;brown;brown;brown;brown;brown;darkslategray;sienna;burlywood;black;sienna;burlywood;sienna;saddlebrown;peru;#473120;#a05b38;#d4ad73;#191c12;#815334;#e8cb96;#9a6d41;#6b432a;#b48451
http://www.wga.hu/art/c/carracci/lodovico/purgator.jpg;CARRACCI, Lodovico;An Angel Frees the Souls of Purgatory;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1551-1600;black;black;gray;brown;brown;gray;gray;gray;green;black;black;darkslategray;saddlebrown;sienna;dimgrey;grey;silver;darkolivegreen;#110c10;#2f1b1c;#4b2c25;#6d3625;#996b44;#5e5257;#867b7e;#c9bcac;#6b4837
http://www.wga.hu/art/m/melozzo/angel3.jpg;MELOZZO DA FORLI;Angel with Tambourine;Fresco;Pinacoteca, Vatican;religious;Italian;1451-1500;gray;gray;green;black;brown;brown;gray;white;gray;dimgrey;lightslategrey;darkolivegreen;black;peru;rosybrown;silver;antiquewhite;grey;#7c5a48;#7487ac;#603f33;#331912;#cc9a56;#ac9786;#d1bbab;#eee1d6;#947662
http://www.wga.hu/art/b/barocci/annuncix.jpg;BAROCCI, Federico Fiori;Annunciation;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1551-1600;purple;gray;green;brown;brown;black;gray;yellow;black;darkslateblue;grey;darkolivegreen;sienna;peru;black;darkslategray;darkkhaki;black;#3f4d6e;#92825a;#503824;#816132;#bb8a3a;#0a070c;#302627;#ccb478;#211415
http://www.wga.hu/art/g/gentile/various/annunci.jpg;GENTILE DA FABRIANO;Annunciation;Tempera and gold leaf on wood;Pinacoteca, Vatican;religious;Italian;1351-1400;brown;brown;black;gray;brown;brown;brown;gray;gray;tan;saddlebrown;black;darkslategray;sienna;saddlebrown;sienna;darkslategray;dimgrey;#cdaf7f;#582c23;#160d11;#503934;#9d7751;#6d4533;#865536;#362120;#785f4f
http://www.wga.hu/art/m/mariotto/annunci.jpg;MARIOTTO DI NARDO;Annunciation;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1401-1450;brown;yellow;brown;gray;black;gray;brown;gray;brown;tan;darkkhaki;saddlebrown;darkslategray;black;darkslategray;sienna;grey;sienna;#d8ba9c;#c39667;#6c3a29;#52413f;#25181a;#402b27;#7f503a;#a37f62;#8d644c
http://www.wga.hu/art/m/melozzo/angel4.jpg;MELOZZO DA FORLI;Apostle;Fresco;Pinacoteca, Vatican;religious;Italian;1451-1500;brown;brown;gray;brown;gray;brown;brown;brown;gray;peru;peru;slategray;burlywood;gainsboro;saddlebrown;peru;tan;darkgray;#d6a444;#aa8b5c;#717c9c;#d3b073;#e2dcd3;#804d24;#b77d34;#d6c29c;#92a5c5
http://www.wga.hu/art/g/gherardu/assumpti.jpg;GHERARDUCCI, Don Silvestro dei;Assumption of the Virgin;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1351-1400;brown;brown;black;brown;brown;gray;yellow;brown;brown;peru;peru;black;sienna;saddlebrown;lightgray;darkkhaki;rosybrown;sienna;#bd9758;#b28447;#201214;#a96532;#713f2b;#d7ccc5;#d3b272;#a89482;#916c42
http://www.wga.hu/art/c/conca/gethsema.jpg;CONCA, Sebastiano;Christ in the Garden of Gethsemane;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1701-1750;gray;brown;purple;blue;gray;green;black;gray;brown;darkslategray;rosybrown;darkslateblue;midnightblue;darkslategray;darkolivegreen;black;darkslategray;sienna;#322126;#bda08e;#495a8b;#212b56;#524749;#6b4335;#141016;#50302b;#91654b
http://www.wga.hu/art/b/brandi/gethsema.jpg;BRANDI, Giacinto;Christ in the Garden of Gethsemane;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1651-1700;black;gray;black;black;black;brown;brown;brown;brown;black;darkslategray;black;black;black;wheat;tan;saddlebrown;sienna;#06070a;#492420;#301c1e;#110f13;#1f1519;#ecddbb;#cbaf7e;#6d3829;#99704b
http://www.wga.hu/art/g/giovanni/paolo/1/predel3.jpg;GIOVANNI DI PAOLO;Christ in the Garden of Gethsemane;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1451-1500;red;brown;green;brown;gray;black;brown;gray;red;indianred;wheat;darkolivegreen;rosybrown;dimgrey;black;sienna;grey;darksalmon;#a4735b;#f6d0ad;#593832;#bb9280;#7d5b52;#361d1a;#7d4e3d;#896d75;#e8a975
http://www.wga.hu/art/m/master/xunk_it/xunk_it0/00justic.jpg;UNKNOWN MASTER, Italian;Christian Justice;Panel;Pinacoteca, Vatican;religious;Italian;1051-1100;green;brown;gray;brown;brown;gray;white;black;gray;darkolivegreen;sienna;darkslategray;peru;sienna;darkslategray;white;black;darkslategray;#68472d;#ae6c37;#49493d;#d99547;#855936;#413828;#fefdfd;#121b18;#272f28
http://www.wga.hu/art/g/giulio/various/monteluc.jpg;GIULIO ROMANO;Coronation of the Virgin (Madonna of Monteluce);Oil on wood;Pinacoteca, Vatican;religious;Italian;1501-1550;yellow;brown;gray;green;brown;brown;green;brown;gray;darkkhaki;sienna;darkslategray;darkolivegreen;wheat;saddlebrown;darkolivegreen;peru;dimgrey;#cca975;#91512f;#3b261b;#553929;#ecddb3;#753821;#6a533e;#b37646;#8e7555
http://www.wga.hu/art/s/salviati/coronati.jpg;SALVIATI, Cecchino del;Coronation of the Virgin with Angels;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1501-1550;brown;brown;green;gray;black;brown;brown;gray;black;saddlebrown;peru;darkolivegreen;darkslategray;black;sienna;saddlebrown;darkslategray;black;#6f271f;#c18c4f;#5a3827;#4b281e;#0c060b;#925b33;#754229;#3b201d;#281416
http://www.wga.hu/art/a/andrea/firenze/various/x_crucif.jpg;ANDREA DA FIRENZE;Crucifixion;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1351-1400;gray;brown;brown;black;brown;brown;gray;black;gray;dimgrey;rosybrown;saddlebrown;black;sienna;tan;darkslategray;black;darkslategray;#6c607f;#ad8372;#6f2e2a;#13101b;#935948;#d6bba6;#2a202d;#09060e;#4e3942
http://www.wga.hu/art/r/reni/1/st_peter.jpg;RENI, Guido;Crucifixion of St Peter;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1601-1650;brown;green;black;gray;black;brown;gray;gray;black;rosybrown;darkolivegreen;black;darkslategray;black;sienna;darkslategray;silver;black;#ae8d6a;#695347;#1f1e1e;#413b38;#141a1d;#93684c;#292828;#c1bcbb;#081215
http://www.wga.hu/art/m/master/xunk_it/xunk_it2/12crucif.jpg;UNKNOWN MASTER, Italian;Crucifixion with Saints and Noli Me Tangere;Tempera and gold on wood;Pinacoteca, Vatican;religious;Italian;1301-1350;yellow;yellow;black;green;gray;brown;brown;yellow;brown;palegoldenrod;darkkhaki;black;darkolivegreen;grey;peru;sienna;darkkhaki;burlywood;#e5d29c;#cca356;#0c0809;#56382b;#9d7e58;#ca9538;#985331;#bfa477;#e0be69
http://www.wga.hu/art/s/sano/panel1.jpg;SANO di Pietro;Flight to Egypt;Panel;Pinacoteca, Vatican;religious;Italian;1401-1450;red;yellow;gray;gray;green;gray;brown;gray;gray;indianred;darkkhaki;lightslategrey;darkslategray;darkolivegreen;grey;tan;darkslategray;dimgrey;#cf4a3a;#b59b72;#77869d;#302122;#614d3e;#957d5a;#d7c2a0;#4a3a33;#796249
http://www.wga.hu/art/m/melozzo/foundati.jpg;MELOZZO DA FORLI;Foundation of the Library;Fresco;Pinacoteca, Vatican;religious;Italian;1451-1500;gray;gray;brown;gray;gray;brown;green;brown;brown;darkgray;gainsboro;tan;dimgrey;grey;tan;darkolivegreen;wheat;sienna;#9b9493;#e9e2d3;#cbbc9f;#6d6770;#a38765;#bea987;#5c3a2a;#daceb3;#89613d
http://www.wga.hu/art/r/roberti/griffoni/grif_01.jpg;ROBERTI, Ercole de';Griffoni Polyptych: Predella (left view);Tempera on panel;Pinacoteca, Vatican;religious;Italian;1451-1500;green;brown;green;yellow;yellow;brown;brown;gray;gray;darkolivegreen;sienna;darkseagreen;darkkhaki;darkkhaki;tan;peru;dimgrey;silver;#4f3f2f;#9a4c25;#999e80;#c4a059;#a99a68;#cbb87c;#aa8147;#82724d;#cfd2b3
http://www.wga.hu/art/r/roberti/griffoni/grif_02.jpg;ROBERTI, Ercole de';Griffoni Polyptych: Predella (right view);Tempera on panel;Pinacoteca, Vatican;religious;Italian;1451-1500;gray;gray;brown;yellow;gray;gray;brown;green;brown;lightgray;grey;saddlebrown;darkkhaki;silver;darkslategray;tan;darkolivegreen;sienna;#dbe2c3;#998353;#7a4525;#c3a864;#bfc8ae;#372a22;#cfc48e;#5e4e35;#9b5b2b
http://www.wga.hu/art/g/giovanni/paolo/1/predel4.jpg;GIOVANNI DI PAOLO;Lamentation over the Dead Christ;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1451-1500;gray;gray;gray;brown;brown;gray;brown;gray;gray;grey;darkslategray;dimgrey;tan;peru;dimgrey;saddlebrown;darkslategray;lightgray;#97857f;#322531;#8c6f60;#c5a791;#c37e54;#715e59;#893e2a;#554547;#ded2d0
http://www.wga.hu/art/d/daddi/madonna.jpg;DADDI, Bernardo;Madonna and Child;Panel;Pinacoteca, Vatican;religious;Italian;1301-1350;black;brown;brown;purple;red;brown;maroon;white;brown;black;sienna;peru;plum;darkred;goldenrod;maroon;mintcream;chocolate;#040100;#b3490b;#d18226;#e395ba;#9b2104;#e4a839;#5f0d03;#fafef8;#c26418
http://www.wga.hu/art/b/bernardi/madonna.jpg;BERNARDINO DI MARIOTTO DELLO STAGNO;Madonna and Child with Sts Severino and Dominic;Tempera on canvas transferred from wood;Pinacoteca, Vatican;religious;Italian;1501-1550;green;brown;green;brown;gray;black;gray;gray;brown;darkolivegreen;tan;darkolivegreen;sienna;darkslategray;black;dimgrey;darkslategray;peru;#5e4738;#cbb797;#6e5946;#885e3c;#404053;#181316;#857365;#42302a;#b58d60
http://www.wga.hu/art/g/gozzoli/1early/05cintol.jpg;GOZZOLI, Benozzo;Madonna della Cintola;Tempera on panel;Pinacoteca, Vatican;religious;Italian;1451-1500;brown;brown;gray;gray;brown;brown;brown;green;black;navajowhite;sienna;dimgrey;dimgrey;tan;peru;rosybrown;darkolivegreen;black;#f1d59d;#81533e;#685657;#946c59;#d4a67a;#b57a56;#ae8975;#55372f;#040202
http://www.wga.hu/art/g/guercino/2/magdatwo.jpg;GUERCINO;Magdalen and Two Angels;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1601-1650;black;brown;black;gray;brown;gray;brown;black;gray;black;sienna;black;darkslategray;rosybrown;darkslategray;saddlebrown;black;gainsboro;#060507;#926f4e;#2c1b19;#3b406b;#b29778;#432e2a;#704a2e;#171015;#e1dbcf
http://www.wga.hu/art/s/sano/predel4.jpg;SANO di Pietro;Marriage of the Virgin;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1401-1450;brown;brown;gray;gray;black;red;brown;green;gray;sienna;tan;grey;grey;black;indianred;saddlebrown;darkolivegreen;dimgrey;#8d584d;#d4a47b;#997f81;#a17266;#32171c;#b5795b;#7f2c21;#623a39;#695764
http://www.wga.hu/art/v/valentin/stprocess.jpg;VALENTIN DE BOULOGNE;Martyrdom of St Processus and St Martinian;Oil on canvas;Pinacoteca, Vatican;religious;French;1601-1650;gray;gray;brown;black;black;black;green;gray;gray;grey;darkslategray;tan;black;black;black;darkolivegreen;darkslategray;darkslategray;#9a6d59;#4a2d2e;#d0ac90;#1c161c;#2e1c20;#251d25;#6a4640;#413942;#32272e
http://www.wga.hu/art/v/vasari/1/16stephe.jpg;VASARI, Giorgio;Martyrdom of St Stephen;Oil on canvas;Pinacoteca, Vatican;religious;Italian;1551-1600;gray;yellow;brown;brown;yellow;green;black;brown;brown;darkslategray;darkkhaki;sienna;tan;darkkhaki;darkolivegreen;black;saddlebrown;peru;#463533;#ceab6d;#90644a;#c7b392;#bd9764;#6d5444;#1b181f;#6b3934;#a9815a
http://www.wga.hu/art/m/melozzo/angel1.jpg;MELOZZO DA FORLI;Music-making Angel;Fresco;Pinacoteca, Vatican;religious;Italian;1451-1500;brown;green;gray;gray;brown;gray;gray;gray;gray;saddlebrown;darkolivegreen;dimgrey;slategray;sienna;lightslategrey;silver;grey;slategray;#6c4631;#4b2e1f;#5b5a70;#656c8c;#865e45;#968d96;#d6beb1;#a77f62;#75758c
http://www.wga.hu/art/b/bartolo/panel1.jpg;BARTOLO DI FREDI;Nativity and Adoration of the Shepherds;Tempera and gold on wood;Pinacoteca, Vatican;religious;Italian;1351-1400;green;brown;brown;brown;green;black;gray;black;gray;darkolivegreen;burlywood;sienna;sienna;darkolivegreen;black;grey;black;darkslategray;#65442a;#dec994;#7d5735;#a27033;#513222;#08070b;#98845d;#241916;#39261d
http://www.wga.hu/art/c/crivelli/carlo/pieta.jpg;CRIVELLI, Carlo;Pietà;Oil on wood;Pinacoteca, Vatican;religious;Italian;1451-1500;green;yellow;brown;brown;brown;brown;brown;black;gray;darkolivegreen;khaki;sienna;sandybrown;saddlebrown;peru;sienna;black;darkslategray;#5c352b;#fefd7f;#9c4431;#dcac50;#764430;#bd753f;#95623a;#291f1d;#432b25
http://www.wga.hu/art/g/gentile/quarate/10quarat.jpg;GENTILE DA FABRIANO;Quaratesi Polyptych: St Nicholas and Three Poor Maidens;Tempera on panel;Pinacoteca, Vatican;religious;Italian;1351-1400;gray;gray;gray;brown;brown;gray;gray;gray;gray;darkgray;dimgrey;silver;rosybrown;sienna;darkslategray;darkslategray;grey;lightgray;#afacaa;#4b5c6b;#babbbe;#ac9882;#985d4a;#52433e;#23232f;#8b8076;#d2cdca
http://www.wga.hu/art/g/gentile/quarate/11quarat.jpg;GENTILE DA FABRIANO;Quaratesi Polyptych: St Nicholas Saves a Storm-tossed Ship;Tempera on panel;Pinacoteca, Vatican;religious;Italian;1351-1400;gray;gray;gray;gray;gray;gray;brown;gray;gray;darkgray;dimgrey;lightgray;darkslategray;dimgrey;grey;burlywood;darkslategray;darkslategray;#bab8a1;#757661;#d7d4c8;#4d4843;#5f5c51;#9d977b;#dfbe8b;#372e30;#334f52
http://www.wga.hu/art/g/gentile/quarate/12quarat.jpg;GENTILE DA FABRIANO;Quaratesi Polyptych: St. Nicholas Saves Three Youths from the Brine;Tempera on panel;Pinacoteca, Vatican;religious;Italian;1351-1400;gray;black;brown;gray;gray;gray;gray;gray;gray;darkslategray;black;rosybrown;darkslategray;gainsboro;lightslategrey;silver;dimgrey;dimgrey;#413536;#201319;#a8917d;#4d494a;#e4dad3;#8c9292;#c0b5aa;#625a57;#817369
http://www.wga.hu/art/g/gentile/quarate/09quarat.jpg;GENTILE DA FABRIANO;Quaratesi Polyptych: The Birth of St Nicholas;Tempera on panel;Pinacoteca, Vatican;religious;Italian;1351-1400;brown;gray;gray;gray;red;gray;brown;gray;gray;rosybrown;silver;darkslategray;lightgray;indianred;darkgray;sienna;dimgrey;gainsboro;#9d9488;#ccc4bb;#3e3633;#ded6cc;#aa7355;#b7afa4;#7c5643;#73716a;#eae1db
http://www.wga.hu/art/a/angelico/12/02compa2.jpg;ANGELICO, Fra;Receiving the Stigmata;Tempera on wood;Pinacoteca, Vatican;religious;Italian;1401-1450;red;gray;green;brown;brown;gray;brown;black;brown;darksalmon;darkslategray;darkolivegreen;peru;burlywood;grey;burlywood;black;sienna;#d19c6f;#402522;#604039;#b5825f;#e2b17f;#796f82;#edc498;#200e13;#945d43
